NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
150000000169;2015;6;M;0;4;1;1;4;1;;0;;;;;;;;0;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;238;234;242;246;454.6;621.2;580.5;443.2;BABBBBCBABACABADAEAACDBBABDDEABBACCECEBAADAAB;EDACAEAEBCAACEECDECCEBBAABBEEEEBDCABACCBDDADE;99999BDBDDBDEDBECDDDBECEACDEAEC.AADCBECAABDEEBCCDA;DCADBAACBBAEBBCBBDDACDAEDACBCCBBECCBACECEEBAB;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;140;160;160;160;780;B;C;B;B;2;D;A;B;B;A;A;B;A;B;A;B;A;A;B;B;A;B;B;B;B;B;C;D;5;5;5;5;5;5;5;0;5;3;0;5;;A;A;B;A;A;A;A;C;A
150000000170;2015;3;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;4317202;Santa Rosa;43;RS;1;1;1;1;238;234;242;246;658.8;602.4;582.7;753;DDCEBEBBABACBDCAECEBCDECEADCBCDADCCAACEABCBCC;ACACCEBEDBAEDEEBCECDECCADADEDDBCDBCBACBBBDEDC;CEEAB99999BDCDBCCDECEBC*DCAEAECBAABCEECABCEDEBBBAB;DEDBCDDEBBDCABEBCACEBECAAAABCDADABCBBCBEDBCCC;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;160;160;180;160;820;F;F;E;E;3;O;C;D;D;C;A;B;B;B;A;B;A;B;B;A;A;C;B;B;B;A;;;;;;;;5;5;2;5;3;5;5;;C;A;A;A;A;D;A;A;A
150000000223;2015;5;M;0;2;1;1;3;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;1;1;1;1;238;234;241;245;457.5;426.4;442.3;378.8;DBBCCACDDBAEDDCECBADEBEBCDBAEBCEDADEBCCDCDEBD;BDADCACACEEEDDEABCAAAAECBCBACCCCBCECCAEDACBAC;99999DDAADBBACEAAEBAEEBAEAEADEDBEEDDDDCAABCDEDCBAE;BAEEAEBEBBCADBBDCAEDCBABCDEEBACBCBDCDECABBCBB;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;100;60;60;80;40;340;D;C;A;B;3;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;A;C;A;A;5;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;B;A
150000000224;2015;5;F;0;1;1;1;4;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;D;F;C;D;3;I;B;D;D;B;A;B;B;B;A;B;A;A;C;A;B;D;B;C;B;A;;;;;;;;5;5;0;0;0;3;0;;C;A;A;A;A;D;A;A;A
150000000171;2015;13;F;1;2;1;1;10;1;;0;;;;;;;;0;;;;3205309;Vitória;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;B;A;B;B;4;B;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;A;B;B;C;A;E;5;5;1;5;0;5;4;4;5;0;2;5;2;A;B;C;A;A;A;A;B;A
150000000225;2015;5;M;0;1;1;1;4;1;;0;;;;;;;;0;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;237;233;239;243;402.9;539.5;537.5;512.5;AABBADBEDBCAAEABEC.CBCCBCCBDCACCCACBCCCABCCAE;CABADCBCDACBCCCCCECACBBCCCAAAABAEDEEDAAECACCA;ADECA99999BCEBEEECCBBBECEBCEEEEAAAEEAEEAAECCCEAEEB;EECEADAAEEEEDACAEAEABEDAEDEEEAEEEDBEDDDDDEBBC;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;120;120;600;C;C;C;B;5;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;B;A;A;B;E;D;5;5;5;5;5;5;3;3;5;4;3;5;;A;A;A;A;A;A;A;A;A
150000000172;2015;8;M;0;3;1;1;7;1;;0;;;;;;;;0;;;;3530607;Mogi das Cruzes;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;D;D;C;F;3;D;A;C;D;B;A;B;B;B;A;B;A;B;C;B;A;D;B;B;B;C;D;D;4;0;3;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;A;A
150000000173;2015;3;M;0;2;1;1;2;1;;0;;;;;;;;0;;;;2930105;Senhor do Bonfim;29;BA;1;1;1;1;236;232;239;243;502.2;568.2;527.3;419.3;EDDDEABEBBCDBDABCCDEACCBBDBDDBBDBCEBDECEBBDED;CACECAEBCCACAEDDCACABBEECEEECEBEABDEEBECEEBAA;99999ADDBAEBEBEEAEDDEEEADAEBBBDBEEDCECCDAECCBADBAB;EEBEACDEBDECAEDACBADCCADAAABCBDCAACDCCCC.BDDC;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;160;120;120;640;C;F;B;C;6;F;A;B;C;A;A;B;B;A;A;B;A;A;B;B;A;D;A;B;B;A;;;;;;;;4;5;0;4;1;4;1;;A;A;A;A;A;A;A;A;A
150000000226;2015;10;M;0;3;1;1;8;1;;0;;;;;;;;0;;;;2408102;Natal;24;RN;1;1;1;1;238;234;240;244;494.2;694.1;582.3;714.5;DDCADACBCBDEABBDAEEEBABEEAEDEDADAEBEECCEDCADC;EDECAEAEDBAEDEEACEBCAABACBBEEEBDDCCEBCABDDADC;99999DACDDBEDDCCDABAECCECDAEEDCDBCDCAACCAEBBCEEEBE;EBECBEDACEDBBECAAEAEBCDCBCCCBDCBEDAEAAAAADEDB;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;160;160;120;120;120;680;B;D;B;B;5;D;A;C;C;B;A;B;A;B;A;A;A;A;C;B;B;E;A;C;B;C;C;E;5;5;5;5;5;5;5;1;5;0;0;5;5;D;A;A;A;A;E;A;C;A
150000000174;2015;4;M;0;1;1;1;3;1;;0;;;;;;;;0;;;;5208707;Goiânia;52;GO;1;1;1;1;236;232;242;246;607.2;622.5;590.3;718.7;CCDCDDCCCBAADBABDEAEEACBEDBAADDDECEBECCABDDCE;DAECCBADEABBEEDEDEDEBBCEDCDECBDDDDBECAEAEEDAA;AEBAC99999BDEDBDDDBCCDCEABEEAEDCAADCEDCAABBCEBEADB;DDACDBBEDCDEBBEBDCADBEABDACACBEDECCDEDABDCCCC;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;200;200;160;160;880;D;E;B;D;5;E;D;B;E;B;B;C;D;C;B;B;B;A;C;B;B;C;B;B;B;A;;;;;;;;5;5;0;5;3;5;5;;C;A;A;A;A;D;A;A;A
150000000227;2015;11;F;;1;1;1;10;1;;0;;;;;;;;0;;;;5103403;Cuiabá;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;D;E;D;B;3;F;A;B;C;A;A;B;A;B;A;B;A;A;B;B;B;C;B;B;B;C;A;E;5;5;5;5;5;5;5;2;3;5;5;5;5;B;A;A;A;A;B;A;A;A
150000000228;2015;8;M;0;3;1;1;4;1;;0;;;;;;;;0;;;;3552809;Taboão da Serra;35;SP;1;1;1;1;236;232;241;245;488.4;613.4;523.6;478.8;ECDAEDBCDEBDABEEACCDEEEBABBDEBCBBCECBBEDBACBE;CAABCABDEABAEEEDBCBCCDDEACDABBEECDBDDCECEECDC;EBEAA99999DBCCDBBEACECEBECBADBDADACAABCCEACDDBEECE;ACDCBECCDACDCAAACDACBDBCEABEECDBBDECDDEEEBBCC;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;100;80;80;500;A;C;B;B;5;C;A;B;B;A;A;B;A;A;A;B;A;A;B;A;B;B;B;A;A;B;E;E;5;5;5;5;5;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;C;A
150000000279;2015;3;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;2307304;Juazeiro do Norte;23;CE;1;1;1;1;235;231;240;244;482.4;530.7;449.8;547.4;ADEBCEAEDBDBEABAEDBBDDECDACAEBCAEEBBDBCACECAB;AECEEBACEADCCCEEACAEEDABDADDEBDBEAACBBCEAAAEA;99999ECDADBDCDDADACABCBABBADABBBBBEEEECDCEDDDEBCBD;EBECACDCCADABCBBAABEAEDBAAABAABBBDDCBABECACBB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;80;40;480;B;B;F;F;5;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;A;A;B;A;C;E;E;5;0;1;5;5;5;5;4;5;5;5;5;5;A;A;A;A;A;A;A;A;A
150000000175;2015;12;M;1;2;1;1;10;1;;0;;;;;;;;0;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;D;D;C;B;5;E;A;B;C;A;A;B;A;B;A;B;A;B;C;B;A;D;B;B;A;C;F;E;4;5;5;4;3;4;5;5;5;5;3;2;5;A;A;A;B;A;A;A;A;A
150000000176;2015;7;F;0;1;1;1;5;1;;0;;;;;;;;0;;;;3547809;Santo André;35;SP;1;1;1;1;235;231;242;246;494.6;515.5;537.5;482;DEDCECEBDDEEBDEEBCCBCDDBABEEADCDEEDDCECBDECBE;DAAAEDABEBDEEBEDCCBCEBEABEADCCECEAABBBEDEEDBE;99999DEBEDBDEDCECDDEEAAAADEEAECDDABDECBEBEABABEABA;EDBECCCBCBCCBAEBBCCDCDCEBCDECCBDADDAECBCDDBEB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;140;120;120;140;60;580;E;B;C;B;4;D;A;B;C;A;A;B;B;B;A;B;A;B;B;B;B;C;B;B;B;C;D;D;5;5;5;5;5;5;3;5;5;5;3;5;3;A;A;A;A;A;A;A;B;A
150000000177;2015;5;M;0;1;1;1;3;1;;0;;;;;;;;0;;;;4115804;Medianeira;41;PR;1;1;1;1;235;231;239;243;512.8;556.2;372.1;568.1;ACBDADCCEBAECECBDDABDAECBDBBABDCEBDBDABCDACBD;AEBEBBCCEBDADCBDABBAEEDEDADEABDECDECBDBBAADAC;AECAA99999AABDECBCCCBDEEBADEDDDCBDCDADBEACBEBCDBDB;EDCEBECCDDDABBBDDBBBCDCDDDBCDDBDBCBDDCDBBEBAC;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;80;80;80;480;B;B;C;B;5;E;A;C;D;B;B;B;B;B;A;A;A;A;B;A;A;C;A;B;A;C;B;E;2;0;5;5;5;3;3;0;5;1;0;3;2;A;D;A;A;A;A;D;C;A
150000000178;2015;3;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;3551504;Serrana;35;SP;1;1;1;1;236;232;239;243;508.6;561.6;547.1;324.1;CBECBDEBEBCABBAADCEBEDBBDDEEADCDAAEDBBADABEBA;BEDCEEBBBCCCEEDACDCABDCEACDECBCEDBADEAEBAACAC;CDEAA99999BDEBECAAADBDEBEABCEEBEADAAEBECAACCCCA...;ADACBCDABDECCBCBACDBECDBCACDBCACDBDBEAC*DBACB;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;100;120;80;80;140;520;D;D;C;B;5;G;A;C;D;B;A;B;B;B;A;B;A;A;C;B;B;D;A;B;A;C;C;C;3;2;4;4;5;5;5;5;5;5;3;3;2;A;A;A;A;A;A;A;B;A
150000000179;2015;9;F;0;1;1;1;6;1;;0;;;;;;;;0;;;;4101804;Araucária;41;PR;1;1;1;1;236;232;239;243;520;607.8;580.7;527.5;BADCEDAEBBCCADEDDCCBDEECDDBDAACCBCCCBCDEBADCE;DACCCABDEAABCEEECABABDEACBAEABBEADDDEDAADEDAA;99999DADDAADEBEAECCDBBBABAADBBDCAAABEECDABCCBBDCCE;EDBBECBAAABEAEBDDDBCBBBCCEBDBCDCCBBBDACCDEBBC;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;160;160;120;160;160;760;C;C;B;B;2;B;A;B;C;A;A;B;A;B;B;B;A;A;B;A;B;C;B;B;B;B;B;C;4;4;5;5;5;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;C;A
150000000180;2015;12;F;;1;1;1;10;1;;0;;;;;;;;0;;;;3122306;Divinópolis;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;A;A;A;A;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;C;F;E;0;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;A;A
150000000181;2015;1;F;0;2;1;3;0;1;;1;;;;;;;;0;;;;2611606;Recife;26;PE;1;1;1;1;236;232;241;245;586;597.6;572.6;431.4;EDACACDEABAEBBABAADDEDEABDBEABCDEDEEDADDBBDAA;DCCBCBBBBACAEEDDDEBACEDEDDDECBEADDBABAEBEEABC;DEDAC99999EBCBABAEDEDBCBDEACDBBEEDDDCACCDABDCBCEBE;ADABBDEADABBCBBBDACADABBDECEEADEEBDCEBCDDABEE;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;140;140;120;140;120;660;E;E;C;C;2;C;A;B;C;A;A;B;A;A;A;A;A;A;C;B;A;C;B;B;B;A;;;;;;;;5;5;1;1;1;5;3;;C;A;A;B;C;B;A;A;A
150000000229;2015;11;F;0;1;1;1;2;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;236;232;241;245;503.2;549.3;488.4;367;BBDDBD.EAD..CB.B.EDEECE.A.BD.E......B.D.....C;DCDECEBDEAEAEEECEEDAEBACAEDCCBEBBDBEDCECEEEDE;99999ECCBDEBACEBBEBEDDDADCECDB.BEEADCECBA.B.B.BDCB;BBADBBAE.AEA.AAD.E.A.D...B.EA.E..............;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;100;120;100;100;540;E;C;C;B;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;C;C;E;5;5;3;3;5;5;3;5;5;5;5;5;5;A;A;B;C;A;A;A;B;C
150000000182;2015;2;F;0;1;1;2;0;3;1;0;4106902;Curitiba;41;PR;4;1;1;0;;;;4106902;Curitiba;41;PR;1;1;1;1;236;232;240;244;645;694.3;656.4;780.2;BEDAADECCDBCBDEBEEACEAECBABEDDCCDCCBDCCAEBBCA;DACCCABDEECBECEDEECEBBCABCDECBBADDBDDAEAEADEC;AECDE99999BEDACEEBAAECCECDEEEDABDDBDCAABEBDBCEDCBE;EBCCBEEDBBDDDACAACCBACCBACCEAEABEDDCCCABAEEBB;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;160;160;180;120;760;F;E;E;E;4;J;D;E;D;D;A;B;B;B;B;B;A;B;D;B;B;D;B;D;B;A;;;;;;;;0;5;5;0;0;5;5;;C;A;A;A;B;D;A;A;A
150000000280;2015;12;F;;1;1;1;1;1;;0;;;;;;;;0;;;;3303500;Nova Iguaçu;33;RJ;1;1;1;1;235;231;242;246;514;632.7;544.7;589.8;DECDCCCBBEABAAABABCDDDCBBBBEBDABEDCACDBADAEBE;ACAEAAACEDDEDAADCABEEDEEEADDEBCEACBEDBCDCCABD;99999DCEEDBDEDAECDABECCEADEEABCCECDCAECDBBDCBBEAAB;DBDEBADDECDDABEBDACEDCCCACADBBCBACEEEDBADEBEA;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;140;120;120;120;120;620;C;B;B;B;6;D;A;C;D;A;A;B;A;B;A;A;A;A;B;A;B;C;B;B;B;B;F;A;5;5;5;5;5;5;3;5;3;5;3;5;;B;A;A;A;A;A;A;A;B
150000000230;2015;6;F;0;2;1;1;4;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;E;E;B;B;3;C;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;C;A;A;A;C;C;E;5;3;5;5;5;5;5;4;5;3;5;5;4;A;A;A;A;A;A;A;A;A
150000000183;2015;11;M;0;1;1;1;9;1;;0;;;;;;;;0;;;;5205109;Catalão;52;GO;1;1;1;1;236;232;240;244;470.9;590.9;474.4;530.8;BACDECADAECABBABDBEAAEBADBEDABCDAAACBDDEAABDB;EBDBCBBDEABAEEDDCEBACDCEBCDECCBBBEDED*ECEBEAC;CDAEC99999CEDEDBBABADCCEAABCEACBDEBBBEAAEEBAAECEDE;EBCCBCCABCCECAACEACDBBCDBBDBADCBDBBDDACEBCEAB;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;120;120;600;E;E;B;B;3;F;A;B;D;B;B;B;A;B;A;B;A;B;B;A;A;C;B;B;B;C;C;D;3;3;5;5;4;5;5;1;1;1;4;5;5;A;A;A;B;A;B;B;B;A
150000000184;2015;3;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;3519071;Hortolândia;35;SP;1;1;0;0;237;233;;;420.9;601.2;;;DCCAAEBBEEDEBEBDDECBEDEDBCCBCAECABDDBDBDDECBE;CBBDDDBAECABBCDCEACCDABABBEDEBDDACEBBEABCAEAE;;;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;;;4;0;0;0;0;0;0;B;B;C;D;3;D;D;B;B;A;A;B;B;A;A;B;A;A;C;A;A;C;B;B;B;A;;;;;;;;4;4;3;5;4;2;5;;A;A;A;A;A;A;D;A;A
150000000185;2015;12;F;0;1;1;1;10;1;;0;;;;;;;;0;;;;3170701;Varginha;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;B;B;C;B;3;G;A;C;C;A;A;C;A;B;A;B;A;A;D;B;A;B;B;B;B;C;C;D;5;0;5;5;5;5;3;5;5;3;3;3;5;A;A;A;A;A;A;A;B;A
150000000281;2015;5;M;0;3;1;1;3;1;;0;;;;;;;;0;;;;2507507;João Pessoa;25;PB;1;1;1;1;237;233;241;245;520.8;637;559.6;494.1;AACAEDACEECEEEBAEEBBDCAABADCDCCACABBCAADECDED;CBBDDEAADCBBCEBCEACACBBEABADCEDDEEDECEBABAEAA;99999AEBAAEBDCEEBEAEEBEEECAADBDBCBEDAECCCABECBAEEA;EAAEBECBABDCAAACDDABDDABABBDCBDEBEABCBECCCCCB;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;80;80;120;40;440;C;B;C;B;5;D;A;B;C;B;A;B;A;A;A;A;A;A;B;B;A;D;B;A;B;C;E;E;5;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;B;A
150000000186;2015;5;F;0;3;1;1;3;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;235;231;240;244;482.3;608.6;551.1;509.5;BDDBEEEEADADABABACCAEDCBDCBBABACECCDECCEDAEEA;CEAAEDBCEDDDABDBCBBBEECABEBCEECCCBAABBEDCCABB;BBAEE99999BEDCCECCBAECCECDDCEDACCCCCCDBCDACCCCCAEB;EBCCBCECBAEBEBBBCACBBDABCCDCCAADBDCECBABDABBE;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;160;160;140;120;100;680;B;B;B;B;6;F;A;B;C;A;A;B;A;A;A;B;A;A;C;B;A;D;B;B;B;C;C;E;5;0;5;5;5;2;2;5;5;0;0;4;2;A;A;A;A;A;A;A;A;A
150000000231;2015;5;M;0;2;1;1;3;1;;0;;;;;;;;0;;;;4205407;Florianópolis;42;SC;1;1;1;1;235;231;241;245;588;661.2;554.9;673.7;DCCDBCDCAEDDAABCEDBBEDEBBABABCBDEBAAEBDADEBEC;AEAEEACCEDDEDBDACAEEEEDCCADCEBCBECBEDDDBCCABA;EEAAC99999EBDDEBBEDCEACBCCAADBDEEACBBADEBCADEECBBA;BBDEBDCAACCAACBCDDDAACBCDECCBBEBBDDCEADBBBDCC;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;140;140;140;140;40;600;H;D;D;B;3;D;A;B;C;B;A;B;B;B;A;B;A;B;B;B;A;D;A;C;B;A;;;;;;;;5;5;0;5;0;5;5;;B;A;A;B;A;E;A;B;A
