NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062
400000000840;2012;11;1;0;1;4;;;;;;;;;;;1;SECRETARIA ESTADUAL - PR;41;PR;4115200;MARINGA;41;PR;1;1;1;1;144;140;148;152;371.1;502;324.3;313.6;DBADBBCCDCDCDCAECCCEEEACCAEECACADACBECCCECBAA;CEBBAEABEEAEAADBBBEEEBBEEEBBEEECCBBAECACEABBE;BDCADADACBABDAABCECDDBCDBBBADADBCDBBD*BDDBCBD;EDCDDCDBBDDDBCBBDBDCCBBCDDBBCDEDDCBBDBDBDCBDD;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;80;80;100;80;40;380;C;C;C;3;B;B;A;D;D;D;A;D;A;D;A;A;A;D;D;D;A;A;5;5;5;5;1;5;1;B;A;A;F;E;A;A;A;A;B;B;;;;;;;;;;A;B;B;B;B;B;A;B;B;B;B;B;C
400000000841;2012;11;0;1;1;1;2003;;1;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;142;138;148;152;457.1;529.9;502.2;540.4;EEBCCCAAACDBABAEABBECACCEDBADEBADADDDDEDDABEC;BEEECADABADBEBEBEEDEEEDBBBDCCEABBAEAAAEBCADAA;EDDABBBADABBEBABACBDECDBADCEEBCEBEAEEBAAAECBD;CCCBEABAEBABCCEEBEDBBACEAACEBDBBEABEAABDDBBDD;0;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;100;80;100;80;60;420;B;B;C;4;C;B;A;D;A;A;D;D;A;D;D;A;D;D;D;D;A;A;5;5;5;5;5;5;1;F;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000842;2012;6;0;0;3;1;2008;;1;;;;;;;;0;;;;5103403;CUIABA;51;MT;1;1;1;1;141;137;145;149;564;605.9;530.7;590.3;EAEBEBDACBDCABDCCBBEDBACEEBCADBBDACBCCDABDBDB;EADBAABDBEBBDCEEDBCABDDACCEAADCBACACBBEECAACE;DAAEDACBEBDBAEEDACAEBDDBEDBACCBAACBDBCDABCDEA;DBCDEABEDEDCBCEDCACBECAAACEDAECEBBDDBEDDAEBCA;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;100;100;120;120;60;500;H;I;C;2;A;B;B;D;A;A;A;A;A;D;A;A;A;D;A;D;B;B;2;1;0;5;5;5;3;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000843;2012;11;0;1;1;1;2006;;1;;;;;;;;0;;;;5002704;CAMPO GRANDE;50;MS;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;E;H;H;2;B;B;B;A;A;A;D;A;A;A;D;B;D;A;D;D;A;A;3;3;3;5;5;5;5;C;A;A;E;D;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000844;2012;13;1;0;3;1;2003;;1;;;;;;;;0;;;;2918001;JEQUIE;29;BA;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;E;E;D;6;A;B;A;A;A;D;D;D;A;D;A;A;A;D;D;D;A;B;5;5;0;5;0;5;0;B;A;B;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000845;2012;6;1;0;3;1;2009;;1;;;;;;;;0;;;;2927408;SALVADOR;29;BA;1;1;1;1;144;140;147;151;511.6;511.2;561.4;536.1;DDEEEEEEDCCEEBDACCCCEBBBDAAABBAACCBBBCCDDBACB;CBCBBAABDEAAAADDDDAAEBCEDDEAECECAABAECCCCBDBB;BEDBDACBAAABABCEBEDADBADCCEBDEACBADDBADBAAEAC;BDDCDBBAAECCEABBEBEECEDBCCCAACDDABDDCBCCBDCDD;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;140;120;120;140;80;600;C;E;C;6;A;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A;C;5;5;0;4;5;5;4;F;A;C;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000846;2012;3;1;0;1;1;2011;;1;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;1;1;1;1;142;138;146;150;453;608.4;560.9;495.9;AADBCEDAEBDBBBEACDDBCBDCDEEAABADDEDEBECCCBAED;EEAECABEAABDEBCBCEEEDECBBCEDCDEEDACBBBCBDDAAC;ABEEDACCAEBDDCEDEEADECCABCEABCAAAAADEDEEDBDBE;EABEAECBEADCBDEBBCBAABBDECCCDDBBABEECCDBAAACD;0;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;140;140;140;140;180;740;I;E;B;4;B;B;A;A;A;A;D;D;A;A;A;A;A;D;D;D;B;C;5;5;5;5;5;5;5;A;A;B;B;A;B;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000847;2012;4;1;0;3;1;2011;;1;;;;;;;;0;;;;4209102;JOINVILLE;42;SC;1;1;1;1;144;140;147;151;530.3;560.5;516;587.1;CADBECDAADAAEEDABBEAEAEEDEEEBBDADBDEEBEBCADCD;CDAEDDDADCEABADDDCDBDABEDCEAEADCACDCEEEDEBECC;ADEBEADDEBEEDAAEBAAEDABDDEEAEAAACECEBADDAEEAA;EECBEEEDBEEAEABEEEEEECACDBABACDADBEDDACCDADBA;0;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;160;100;80;80;160;580;E;E;G;4;A;B;C;A;C;B;B;A;A;D;A;C;A;A;A;D;A;A;0;5;5;5;5;5;0;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000848;2012;10;0;0;1;3;;;;;;;;;;;1;SECRETARIA ESTADUAL - MS;50;MS;5006606;PONTA PORA;50;MS;1;1;1;1;144;140;148;152;480;463.8;415.3;469.2;DEECEBCDAEDAEDDDECABBADEBEDACCCDABCEDCEDDCACE;BEEBCEEDDBABAEDACADDEEBEEED*ECCCACBCEECDAEBED;BDADDBDCACCDBAADEDADEDDADCAAEBADACCDDEAECDDDD;DDBBCEDADEBEEAEDBDAABCECCCEBDCCBBBCABABDDBBDB;0;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;80;60;60;60;80;340;B;B;B;3;A;B;A;A;A;D;D;A;A;D;D;A;D;D;D;D;A;A;5;5;5;5;3;5;4;D;E;A;F;D;A;A;A;A;A;A;A;A;B;B;B;A;A;B;B;A;B;B;B;A;B;B;A;B;B;B;B;B
400000000849;2012;11;1;1;1;1;2005;;2;;;;;;;;0;;;;4312401;MONTENEGRO;43;RS;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;E;E;4;A;A;B;A;A;B;A;A;D;D;D;B;A;D;D;D;A;B;4;5;0;5;0;5;3;B;A;A;B;B;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000850;2012;9;0;0;1;1;2006;;2;;;;;;;;0;;;;3302205;ITAPERUNA;33;RJ;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;B;C;3;C;B;A;A;D;A;D;D;A;D;A;A;A;D;D;D;A;A;3;1;0;5;5;5;0;B;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000851;2012;11;1;0;3;1;2003;;2;;;;;;;;0;;;;2211001;TERESINA;22;PI;1;1;1;1;141;137;148;152;468.9;579.5;466.3;470.8;EBBEEDDACCDABADDEACBECACCEDBEEDACACCDEAEBEABA;DAEBAAEDBEBDDCEEEECDEBEABDBDEDEAADCBDEAECADBE;DBDDABEBACDABBEACDCDEDCBADBADCDCABDAEDBEECDBC;DAEBDCCAEADECCEAAABBCECEEBBDAAECBBADDBACEAAED;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;120;120;80;100;0;420;E;A;C;3;A;B;A;D;A;D;D;D;A;D;D;A;D;D;D;D;A;B;5;5;0;5;1;5;5;B;A;B;C;B;B;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000852;2012;4;0;0;3;2;;1;1;2704708;MARECHAL DEODORO;27;AL;1;1;1;0;;;;2704302;MACEIO;27;AL;1;1;1;1;142;138;145;149;549.8;607.2;575.6;589.4;CBABBEBAEEDABBEECAAECBDBBCCACDEEDABCCCACEEAEE;EEBECAEAAABBCCCBCEEBEECBBADEDDECDAEDADDCAAACE;DBADCEBAEBCBEECDACBACDDCABBCDABAAEACDADBAAADA;BDECEACAEEDBDEAAECCBDCAAACEABAAEABDEBBABAEBDA;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;160;140;140;160;120;720;I;I;B;3;A;B;B;A;B;A;D;A;B;D;D;C;D;D;D;D;A;C;2;5;0;5;3;5;5;B;A;A;C;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000853;2012;7;1;0;1;1;2008;;1;;;;;;;;0;;;;3139003;MACHADO;31;MG;1;1;1;1;141;137;145;149;408.6;411.2;453.8;349;ABDDEBDAAABCBAACDADEBEACABADCBCEECDBBEAACDDCA;AEEAAEBBACDCDBCDEDCBADADEBEABDADACBCCDEEABABB;DAAEBECBEBEACABAACAEBCAECCEDDDBDEECAABDCAACEB;CCADBCAABDABDACDEDABBCBDACEBDCBACEADECBCDAABD;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;120;120;100;120;80;540;B;B;B;4;A;B;A;A;A;A;D;D;A;D;D;B;A;D;D;D;A;B;1;3;0;5;5;5;5;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000854;2012;4;1;0;3;1;2010;;1;;;;;;;;0;;;;2611606;RECIFE;26;PE;1;1;1;1;143;139;147;151;492.3;566.7;475.6;530.6;DADCEAAADADAAEDCACCACCECAECAEACACCACACACACAAC;AAEDEDCECACEBCAAECBDACBDBCEADCCAAECBBACACAECA;DDCAAAADAACAACCEBADCCACDEACBACEACACACACCAAACC;AACACACBACCAEABECBAEEDCABAACAACEACADCADDACCAC;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;B;;;;;;;B;F;C;2;A;B;A;A;D;D;D;D;A;A;A;A;A;D;D;D;B;A;5;5;5;4;5;5;5;B;A;B;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000855;2012;4;0;0;3;1;2010;;1;;;;;;;;0;;;;1200401;RIO BRANCO;12;AC;1;1;1;1;141;137;146;150;490;454.8;390.9;437.7;EAABBCDAD.DBADAADECCCCDACECABDDEBCBDBAECBCADB;AECCAADABEDBAAEDEBECEBBCDBCAEDCAADCEDBDECCDDE;DDDDBECCABBDEECAEBECCEEBEEEEEABCCCEEACEDABEDE;EABBACCCBE.EADDBAADBAEEEAEDCEABCDBDBCEEBEBCBB;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;120;100;100;80;20;420;B;E;B;3;A;B;B;A;D;D;D;A;A;D;D;B;D;D;D;D;A;C;5;5;5;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000856;2012;8;1;1;1;1;;;;;;;;;;;0;;;;5003207;CORUMBA;50;MS;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;E;C;C;3;C;B;A;A;A;A;A;A;A;D;D;A;D;D;D;D;A;B;5;5;5;5;5;5;0;B;A;A;D;C;A;A;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000857;2012;5;0;0;3;1;2009;;1;;;;;;;;0;;;;2103000;CAXIAS;21;MA;1;1;1;1;143;139;147;151;507.2;541.3;516.5;551.8;EEDDEBECDEABADBCAACBADCADEBDCEECBEDDDDACDCCDC;DADEDEDEEECEDCEBBAAADBBDDDAAAECACDEBEAACEDECA;AEECEACDBBCEABAEBECEAECDAEECEEACCDADBEBBAEEEC;AEDBDEECCABAEABEDBCEEAECACABABCABEECBBACDCCAC;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;140;140;140;120;100;640;E;E;C;4;A;B;A;A;A;D;D;D;A;D;D;A;D;D;D;D;A;C;5;4;3;5;5;5;3;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000858;2012;10;0;0;3;1;2005;;1;;;;;;;;0;;;;2408003;MOSSORO;24;RN;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;E;E;3;A;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;A;B;5;1;1;1;1;1;1;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000859;2012;5;1;0;1;1;2008;;1;;;;;;;;0;;;;4114302;MANDIRITUBA;41;PR;1;1;1;1;144;140;148;152;513.6;566.9;480.8;595.4;EBEBECACEEDAEECABEDDAABEBDBACDADCBCACDEDBEABC;CBBCDCABDECAAADDABDADAEEEDEDBBEAABBCCACDABEEA;CCCCCBECCADDEAACABADEDCCABBCDACDACBBCACCAEDCA;CCBDAACAEADECCEEEBBDCBBECEBDBDDDCDCCBACDEBBDD;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;80;100;140;120;100;540;B;B;F;3;C;B;A;A;A;A;D;A;A;D;D;A;A;D;D;D;A;A;4;4;5;5;5;5;3;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000860;2012;9;1;1;3;1;2005;;1;;;;;;;;0;;;;3302205;ITAPERUNA;33;RJ;1;1;0;0;141;137;;;406.4;372.3;;;ABEDEEDCACDEDDADEECDBCEACDABCEDACDABDBDBDBCDE;CAECBCDBCDCADCDDBEDABACDBCBDCDDCDACBEACDEBCDB;;;;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;;;F;;;;;;;B;E;E;3;D;B;A;D;A;A;D;A;A;D;D;B;A;D;D;D;A;A;3;1;1;5;3;5;1;B;A;A;B;A;A;A;A;A;B;;;;;;;;;;;;;;;;;;;;;;;
400000000861;2012;13;0;1;3;1;2003;;1;;;;;;;;0;;;;3157005;SALINAS;31;MG;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;B;C;4;D;B;A;A;D;D;D;A;A;D;D;B;D;D;D;D;D;A;1;3;5;5;5;5;5;B;A;A;B;A;A;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000862;2012;11;1;0;1;1;2003;;1;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;142;138;148;152;515.7;577.3;589.9;452.4;CDEAACDEEEDCAAACCEBEBBBEBEADCCAECDDDDEDCCDDCE;EEDECABAAABDEBCBEBEEDEBBBAAECEBADBADDAAAEDCEA;BECABAABAABAEBDACEBEEDDCABBECEADCAADCDAEBDEAB;CBBECCCAEAEEBAECCBACDCECADCBDDABDACEBDBDCCDCB;0;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;140;120;140;120;120;640;B;B;E;8;A;B;B;A;A;A;D;A;A;A;D;A;A;D;D;D;A;A;5;4;5;5;4;5;5;B;A;A;A;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000863;2012;10;0;0;3;1;2005;;1;;;;;;;;0;;;;3303500;NOVA IGUACU;33;RJ;1;1;1;1;144;140;148;152;581.5;630.3;558.1;590.5;EDABEDECAECADEDDBCCAEBEBCEABADADCDBCBCCDEAECB;BEBEDCDBACEAAABDEBABBAAAEEEEEBECAABCDECDAEBCE;ADBBABDEAADDEBCBCEBEEDDEBBAEDDCECEACCEBCADAEC;CEBCBABAEABEBCEEEDBBADAECEBBACDBCBBADBBDACADD;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;140;140;140;140;120;680;D;C;C;4;C;B;A;A;A;A;D;D;A;D;A;A;D;A;D;D;A;A;3;4;4;5;1;1;0;B;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000864;2012;4;1;0;4;1;2011;;1;;;;;;;;0;;;;3167202;SETE LAGOAS;31;MG;1;1;1;1;143;139;146;150;433.5;617.3;583.6;727.6;AEADEBEBDEAACEDCBBCECCBEADCDECBCDBBDADADCCBDC;AABDEDEDEACEDCBBDCBDCCBABEEADDABCDECEADAEEBCA;BDBCBACDAEBDDEEBEBEDADDABCBCBBBAABCDBDADBAEAC;EABEEECBDBDEDCECBDEBBDACABACECADBDEACDBDDCABA;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;120;120;120;160;0;520;E;E;C;4;A;B;A;A;A;A;D;A;A;A;A;C;A;D;D;D;C;C;5;5;0;5;1;5;0;C;A;C;B;A;D;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000865;2012;1;0;0;3;3;;;;;;;;;;;0;;;;2928703;SANTO ANTONIO DE JESUS;29;BA;1;1;1;1;142;138;148;152;496.4;604.2;574.5;622.3;CBADBBAAEBAEBAEADEEEABCCDDCEDCABCECDDECBCCEDB;AEBECAEAAABDEBBDCDEDEACBCBACDDACDAEEAEBAEABEC;ABDCDADDAADAEBBCCEBEEDCCDBBCECCCDEAADBCEADDBD;DCADCABAEABEDCEEEACDDABCCDDCDCCBDBBABBBDDDBDD;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;80;120;100;60;0;360;C;G;C;2;A;B;A;D;A;D;D;D;A;D;D;A;D;D;D;D;A;B;4;4;0;5;4;5;3;B;A;A;F;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000866;2012;12;1;1;1;1;2003;;1;;;;;;;;0;;;;1502103;CAMETA;15;PA;1;1;1;1;144;140;146;150;397.3;375.6;424.8;351.9;CDCBADCEDCDBECDADCBDEBDEBABCBBCDACBDCBDCDEDCA;CDDBBDABDADABCEBABEACCDEDCABCBEBCADAACBDACBBD;BEACEBACBCBDCBAEDCADDACEBCEAEDCABBADCECDBAC*E;ECDBACDDBBCECEDCBCDCBABCDBABDCDBCABCEBACEDECA;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;120;120;80;80;40;440;B;C;C;4;B;B;B;A;D;A;D;A;A;D;D;A;A;D;D;D;A;A;5;5;5;5;4;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000867;2012;3;1;0;2;1;2011;;1;;;;;;;;0;;;;2211001;TERESINA;22;PI;1;1;1;1;142;138;146;150;363.8;574.7;506.6;437.2;DABDCBEABBACAAABCAECDDCECDADDAEADCEADCABCEDEE;BEEECACAAABDADCBDEEEEDCBBCAECEBDECEECDCBBDCCC;EDBBBAABAEBCDAEADEADADECBCECBBBAECDEEDABDAAEE;EAEECDEDAEDBCDBAABEBBDACDABCBEBCACDAADBDEBDCA;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;120;120;120;120;120;600;A;E;D;5;C;B;A;D;D;D;D;A;A;D;D;D;D;D;D;D;A;C;4;5;3;5;0;4;3;B;A;D;B;A;D;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000868;2012;4;1;0;1;1;2010;;1;;;;;;;;0;;;;2304400;FORTALEZA;23;CE;1;1;1;1;141;137;146;150;694.3;676.2;704.4;747.2;BAEBEEDADBDCABCCDAEEBADCDECEACBDAECBEDACEEBEA;BADBAABDCEBDAEEDEECBBCAACCADDECAACACABEECACDA;ADAABAADAEBDDEEBEEEDECDABEACBDBAABADEDADBAEAA;EABEEECBDADECCCBDDEBBCADECEEEACDBEEDADADDCABA;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;160;180;160;180;140;820;F;H;K;4;A;B;C;A;B;A;A;A;A;A;A;C;A;A;D;A;B;C;2;3;0;5;0;0;0;B;A;C;B;A;C;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000869;2012;7;0;0;2;1;2008;;1;;;;;;;;0;;;;3549805;SAO JOSE DO RIO PRETO;35;SP;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;E;G;C;3;A;B;B;A;A;A;A;A;A;A;A;C;B;D;D;D;B;B;5;4;1;5;4;4;4;B;A;A;B;A;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
