NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075
300000868865;2011;14;M;3;3;1;2;1;1;;;;;;;;0;;;;3555000;TUPA;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;I;E;E;D;C;B;A;5;5;5;5;5;A;A;A;A;B;B;A;A;E;14;5;0;0;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;A;D;A;A;D;A;B;A;D;D;D;B
300000860854;2011;11;F;1;3;1;0;2;3;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;5;B;B;C;A;A;B;A;5;5;5;5;5;A;A;B;B;B;A;B;A;C;20;5;5;0;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;A;D;D;D;A;D;A;A;D;D;D;D;A
300000864457;2011;3;M;1;3;3;3;1;;;;;;;;;0;;;;2507507;JOAO PESSOA;25;PB;1;1;1;1;121;117;127;131;435.2;500.3;566.7;501.1;ACDCBBBCABECABCBDEBBEBEDDCCACEEEEEEDDCDBDABCE;EDAEEBEECBABACACECBABCCECCCDCEDEEABDEBBADDBBA;DBDCAEDEBBADAEAABAEDACCBDDCBCBBCABBCDDCAACDAD;CBABEDCBABCEDAEAAEDBAAACBEDDBCEBCDCDCCACBACDC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;120;100;80;120;40;460;5;I;C;B;A;A;B;B;;;;;;;;;;;;;;;;4;3;1;1;G;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;B;B;B;B;B;D;D;D;B;D;A;C;A;D;D;D;B
300000861345;2011;13;M;3;3;1;8;1;2;;;;;;;;0;;;;2607901;JABOATAO DOS GUARARAPES;26;PE;1;1;0;0;121;117;125;129;433.1;347.6;;;CAEAEDBCCEDAEDDCECEEDCDBEADDEBCEABAEACBEDDCCE;BCEDDCAEADDAECCDCBBADEEDACBDEAABAEBAAEBABECDA;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;A;A;B;B;D;B;A;5;5;5;5;5;B;B;B;B;B;B;B;B;E;13;5;5;5;5;F;E;A;A;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;A;A;D;A;D;D;D;D;A;A;D;D;D;D;A
300000862245;2011;1;M;1;1;3;8;1;;;;;;;;;0;;;;3549805;SAO JOSE DO RIO PRETO;35;SP;1;1;1;1;121;117;125;129;544.3;529.2;499.7;528.1;DAEAABABBBAACBDBBEDCDBDEDECEECEEAACCDDABCBCCA;EDBACACEDBEEACABEDDBDCDCCAADCDAEAEADBECDADABB;EDDCAEABDABBDCDACEBCDBCBAAAACAAABBBABBBBBABEE;BBCBEBCCABACBBABBAAAAAADDDBBDCADDBAACCBCCEDDC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;100;80;80;80;60;400;4;F;F;G;A;A;B;B;;;;;;;;;;;;;;;;5;5;4;3;B;A;A;F;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;C;B;A;C;B;A;B;D;B;C;C;D;A;D;B
300000862249;2011;3;F;1;3;3;0;2;;;;;;;;;0;;;;3106200;BELO HORIZONTE;31;MG;1;1;1;1;121;117;125;129;494.5;565.2;610.2;618.7;DCEADABBDECAACBEBDAEDDEACDCBCACCAADBDCABDCCCE;ECADDABEDBAAADECEADBBCAEEACDCBAEACBDDBDDEABEB;ECDBDEDBDACDECEECAACDBBADBAEDBDDDDCCBCBABCEEE;BADEECBEABBDBBEDDCDAADDBADBDEDAACBADADACCACCD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;160;140;120;120;60;600;5;G;F;G;A;A;B;B;;;;;;;;;;;;;;;;5;4;4;0;B;A;C;F;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;B;B;A;A;A;D;A;C;A;D;A;A;C
300000868961;2011;11;F;1;3;1;3;1;1;;;;;;;;0;;;;3304557;RIO DE JANEIRO;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;F;E;C;B;A;B;A;5;5;5;5;5;A;A;B;B;B;B;B;B;A;16;0;5;0;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;D;D;D;D;A;A;D;A;A;D;D;D;D;A
300000867663;2011;11;F;1;4;1;8;1;1;;;;;;;;0;;;;2918407;JUAZEIRO;29;BA;1;1;1;1;121;117;125;129;377.1;359.8;350.4;365.5;ACBCCAABCBAACCCBDDCCDDBEDACDABBCCDCA*ABDCEDAC;EEDCACEEDDDCCCACEBBAECCCCBAACEBDACAEEDCDBCBBB;DBDDCDDADCBDDCBACAECCBACBAACDEAEDEDAEEEDCEEDE;BACACBCBABADBDDBDCACDCEBAAADCCAAADBBBCCAECACD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;160;160;100;120;60;600;4;B;C;D;B;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;A;D;A;A;A;A;C;A;D;D;D;B
300000862261;2011;6;M;1;2;1;2;1;1;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;E;B;B;A;A;B;B;;;;;;;;;;;;;;;;5;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;D;D;D;D;A;D;D;B;D;D;D;D;A
300000865306;2011;4;F;1;1;1;0;1;1;;;;;;;;0;INSTITUTO FEDERAL DO PIAUÍ - CAMPUS TERESINA CENTRAL;22;PI;4322400;URUGUAIANA;43;RS;1;1;1;1;121;117;126;130;457.2;525.1;527;607.2;BCBACCABAECAEDCCBEAEBBBADACCEEAAABEBDCCEEEDAC;EAEDAEEDDBDAACAEEEDBCDDEECCDDEEEABBAACDDBAABA;AECECDDDDEDDACACAEDBBDEBACDAEAEDBBEABDBCCCEBE;ABEEABBCEBABECBEDCECEEDDCAADCCBDCDAADDDBECDCC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;160;60;60;100;80;460;4;B;C;D;A;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;D;D;A;A;B;A;A;D;D;B;A;D;D;D;A
300000869025;2011;14;F;2;3;1;1;1;1;;;;;;;;0;;;;2611101;PETROLINA;26;PE;1;1;1;1;121;117;125;129;511.7;534;558.3;451.7;ABEEDDBBBDEACAAABAABBAAAEABBBBECDBEEDBBBBBECA;EDEBABEEDBDAACBCBCBBBEACEAADDCAEEAABBBDDACABB;EDDDADDDDBCDEBBECCACCDEBDBAEEAAAABBEBBAACBAED;BBEBEEBBEBEEEEDBDEEEEBBBBEEEEEBBBEEEAAEEC.CCC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;120;100;100;120;60;500;4;A;B;C;A;A;B;B;;;;;;;;;;;;;;;;5;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;B
300000870906;2011;11;F;1;3;1;5;1;1;;;;;;;;0;;;;3304557;RIO DE JANEIRO;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;C;D;B;D;B;A;5;0;5;5;5;B;A;A;B;B;A;B;B;A;13;5;5;0;5;A;E;B;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;D;A;D;D;A;A;A;B;A;A;D;D;A
300000866675;2011;5;F;1;1;1;0;2;1;;;;;;;;0;;;;4210506;MARAVILHA;42;SC;1;1;1;1;121;117;125;129;533.7;465;553.9;479.8;ACBADBDBDAABEAABAACECDDADAADACEAEDAAECABCBECA;EBECEACEEBDAACADDDEBAEEEDCAACECDAABEBBDDBCBBA;BDACCCDDDACAEBAEBAACADBCDAAECBEBDDBEBECACCADD;BAEAACEBAACBDECDDCBBBAACABACADAABCBBBCAACEBCA;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;140;100;100;120;140;600;4;C;C;D;C;A;B;A;5;3;3;5;5;A;A;B;B;B;B;B;A;D;13;4;5;3;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;D;A;A;D;A;A;A;D;B;A;D;D;D;B
300000868334;2011;6;F;1;2;1;1;1;1;;;;;;;;0;;;;4106902;CURITIBA;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;6;E;C;D;A;A;B;A;5;0;5;5;5;B;B;B;B;B;A;B;B;A;17;5;5;0;5;A;A;C;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;B;A;A;A;D;A;A;A;A;C;A;D;D;D;A
300000866668;2011;6;M;1;3;2;0;3;3;;;;;;;;0;INSTITUTO FEDERAL DO PIAUÍ - CAMPUS TERESINA CENTRAL;22;PI;5002902;CASSILANDIA;50;MS;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;B;B;D;C;A;B;A;5;0;5;5;4;B;B;B;B;B;A;B;B;E;14;3;5;3;5;B;C;A;C;B;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;A;A;D;D;C;D;D;D;D;A
300000867602;2011;11;M;1;3;1;6;1;1;;;;;;;;0;;;;2611101;PETROLINA;26;PE;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;B;A;B;A;A;B;B;;;;;;;;;;;;;;;;5;5;4;5;A;B;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;A;A;A;A;A;A;D;D;D;A
